name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
德江县,2024,0.6905131730632981,0.2758542848734135,0.7466733194710524,-0.03383813597467995,-0.21385965500596593,307.03910933465465,0.6819685294994238,827.8412913631676,19.63223612060278
安龙县,2024,0.523876180477531,0.34131956043722966,0.6695472315065519,-0.05039723667227781,-0.14787718172433398,302.9791324356532,0.4719853105437628,1280.6573315772923,18.936114441483493
锦屏县,2024,0.8599479747623492,0.21478711452234245,0.7886864966226264,-0.010351819301157113,-0.27616285358059006,307.14389385463653,0.8921901331735713,619.0067905578542,18.457858963484206
罗甸县,2024,0.7455626142323225,0.25874942871933193,0.780296535619227,-0.03075268031900031,-0.22572528225191282,305.8153899951511,0.7752836760015855,730.683677023574,24.777473855008157
修文县,2024,0.5986176413421858,0.3379824376366663,0.7086923801627814,-0.0439448135034908,-0.18080725044732268,308.1772727470734,0.569617420218793,1275.3681694095194,13.96426900457124
凤冈县,2024,0.7468774447224962,0.25886617536068945,0.7575309816996681,-0.02565103470886923,-0.2316880331308367,306.93982906265387,0.7494140199577763,862.1705373624898,17.212570399169167
沿河土家族自治县,2024,0.708267929057426,0.26140889159688724,0.7552124645982997,-0.03209403871806683,-0.21878045300147508,306.71347941971163,0.7070333432818844,748.3861885392921,21.731166837660012
剑河县,2024,0.8831796696189248,0.173762456581753,0.8155474900544569,-0.012366855332343605,-0.2773509023084155,307.3483957220761,0.9337613434269711,819.4556156980339,23.741981379452326
长顺县,2024,0.7070002261308935,0.26703201841708785,0.7723243496994555,-0.03655281512290016,-0.2139348526717298,305.3895529788724,0.7268141108510259,1228.1410387740586,18.399803288881465
清镇市,2024,0.49350863905784753,0.3534949820702557,0.6681501021439686,-0.054215502151490076,-0.14559018567997573,310.6377343991598,0.44123378351063447,1285.3667074088605,13.712743665060183
湄潭县,2024,0.7466790541231153,0.27729394854596406,0.7563035712481536,-0.025134046545571068,-0.23285971674272885,306.42919063811115,0.7365150382268618,944.8928639939525,16.80795570720265
松桃苗族自治县,2024,0.7360047601588048,0.2729793843655997,0.7564734392556577,-0.024105173614134657,-0.23408001222344996,306.0854897738218,0.751751399191236,707.5124487686751,18.59984298616077
台江县,2024,0.8511935130485255,0.2055147371221872,0.8064749549192687,-0.016957430975761516,-0.2630508389039553,307.0087353369535,0.9015693756242371,915.0924992689503,22.34321627823422
龙里县,2024,0.7401074347318323,0.2980579449565585,0.7656725552671663,-0.030736925825860253,-0.2264487384793375,304.9622080798844,0.751097300008808,1304.2649190506866,16.457149948134877
余庆县,2024,0.6877235197063167,0.2945552961942639,0.7448754665808404,-0.03220670749717186,-0.2129054831468941,308.3732716369575,0.6773261807310189,859.689553263184,17.878689519729328
黎平县,2024,0.8576371984333495,0.19566617978725698,0.7944928756628197,-0.013172147959571636,-0.27094008943670417,306.0864591660333,0.9084024869147063,699.8296428879931,18.534978675500223
惠水县,2024,0.7198113883433924,0.2785184107426076,0.7711708121514784,-0.03302161067436234,-0.2193333895520748,306.11061457617177,0.7299301673130496,1140.7467126853517,18.047990126150044
习水县,2024,0.7352204117612918,0.2690127835622882,0.7585390427347101,-0.02789452190453736,-0.2251636493569424,306.608574528562,0.7427702980377735,1051.0339394475234,22.961421193651415
榕江县,2024,0.8952285349080573,0.17974966675152182,0.8121998924774873,-0.006273499764532824,-0.29317495412975847,306.40090324378093,0.9330929033178229,703.5128241648886,21.689412858444687
三都水族自治县,2024,0.8053783168183687,0.2409704121167492,0.7917859241043175,-0.0185932351970557,-0.2589836177979756,306.40843726509763,0.8380822209600789,746.0270662713322,20.513352547146788
赤水市,2024,0.7708111183726152,0.18785701979613398,0.8066713980413569,-0.028453993364016328,-0.22955895882182745,308.01709388810366,0.8576396627722127,792.7612183685058,23.78393357430324
从江县,2024,0.8677977120915346,0.1861380513778753,0.7936355613417339,-0.010639668063803249,-0.2759928657296965,305.6951602935872,0.9178870886860838,680.4101499552613,21.655086964080837
仁怀市,2024,0.5552339646745258,0.3044905502184789,0.6810324149826067,-0.042915310566447214,-0.1667400585060643,308.1069071148975,0.5083142586607952,946.3379678213864,20.709744676684654
雷山县,2024,0.8672806784009998,0.19251880637823005,0.8134826648776291,-0.013963939240350788,-0.27591953937286107,306.08629587371524,0.9161536139658383,1167.3668990317296,23.389281630402778
麻江县,2024,0.7300953319695334,0.2694571597704287,0.7649386237386796,-0.03024471772621646,-0.22430890362133923,307.14438416248845,0.7479084450348953,981.3397016023657,18.55956707934074
丹寨县,2024,0.7880491189948342,0.25559119135659536,0.781959648976681,-0.020509849063701725,-0.25094231958616126,307.1780478761571,0.8172149247648471,877.9889417392562,21.826499762308245
