name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
晴隆县,2024,0.29269502945687553,0.3062378149182845,0.5551029503378551,-0.07858384321996052,-0.05346012020315825,303.66878145754384,0.2115856219930946,1229.0080461734015,20.599702814722946
三穗县,2024,0.8338300592704189,0.21804832352501763,0.792081925328197,-0.01683528358620765,-0.2597831332391865,307.67599747278774,0.8790332904639382,749.4974978302414,19.331022656392545
贵定县,2024,0.7465305820099883,0.26832452066224516,0.7802599289709725,-0.03155413690271219,-0.2258152409657963,306.97595440329155,0.777873676878396,1195.5715303229242,18.191848336582854
白云区,2024,0.5160149348714783,0.388103347693766,0.621126964013578,-0.046790955767302495,-0.15028471052720027,309.70336942011016,0.48517200886622147,1321.632220050938,10.584673327839717
绥阳县,2024,0.7680384635487175,0.2677635204650888,0.7767110547342971,-0.026113316559733545,-0.23611861143199833,307.44717767621484,0.7790121357093719,1069.4836260155707,20.79296572861266
关岭布依族苗族自治县,2024,0.48323791826273177,0.32315250578292476,0.6555684751744603,-0.059522403592322554,-0.1366057368517026,304.01048018554354,0.4186785885025236,1121.8642651252246,20.38629531019962
织金县,2024,0.693359234179605,0.29341069333614855,0.7403875200135879,-0.03607295990175818,-0.20739474273937952,302.52978894630274,0.6851471708678393,1505.4470052046033,18.300475490551165
石阡县,2024,0.7670685307059636,0.26496619893684026,0.7750860441054388,-0.02447836036812083,-0.24114105418675452,307.01896265500824,0.7795662673314727,863.9191482723169,19.597493409290816
贞丰县,2024,0.5654025278238745,0.30594901747598285,0.6985364554090211,-0.04935043251961203,-0.16786286212066026,305.8830209167722,0.5010851363164561,962.2832109292109,19.379156112366882
镇远县,2024,0.7821834789742851,0.24723416022773045,0.7841255877120533,-0.02358120757532044,-0.24133378969648883,306.96285431816864,0.8130800652458116,787.9616401761439,19.782300543037383
瓮安县,2024,0.6766680671099553,0.29680004571715435,0.7435184970834683,-0.03579449555117569,-0.20610188264043292,308.7384283006353,0.6685580857265295,1055.523753617619,16.211191849906722
观山湖区,2024,0.5465664325291038,0.37611556539080326,0.6389676140416197,-0.04328503537938528,-0.15947355345049496,309.99175756061646,0.520239916237557,1275.7640161492309,12.600648518124588
正安县,2024,0.7404956323296564,0.2562108529524058,0.7597674458144947,-0.028174878190103114,-0.22665276612820015,306.54664446878286,0.7473857172139199,1003.7931708879375,20.489202014252392
紫云苗族布依族自治县,2024,0.7514434613673535,0.2503385538883525,0.7877882186804852,-0.032451549354168774,-0.22838721184475794,305.1371378757152,0.7773698275215777,1153.283336018301,23.590776308190318
纳雍县,2024,0.7472243316930496,0.26156645986584126,0.7439884763258765,-0.0291967346870428,-0.22463878503230555,299.4556311385388,0.7571140730811907,1691.0673086189431,20.464184886260814
思南县,2024,0.6638344268871372,0.28447400827666447,0.7306207279582422,-0.03452079791193672,-0.20568534838768612,309.37874040143737,0.6410084183394409,710.3531512391612,18.089235885916075
