name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
开化县,2024,0.8066976223017448,0.2195116723062491,0.810804860686867,-0.003267253549615514,-0.3006856134691041,308.36638518805483,0.8681332617975263,381.1231246024044,22.47357548049965
嵊泗县,2024,0.4679485896322329,0.3470984848699858,0.5515169554935151,-0.031611290520835215,-0.13549649330569455,309.85378947072934,0.42530162024203905,16.963321851623096,5.442462266684672
三门县,2024,0.6415809880787436,0.3121824102660821,0.7194249633383092,-0.01935693052952404,-0.231361127390646,309.8239609271019,0.6484992130628018,105.38367399455406,12.527526176087365
遂昌县,2024,0.8176986228469981,0.21366374869970076,0.8049433845618249,-0.012226607429404715,-0.2781863604460873,302.0822710103338,0.8561780885186149,711.2648288012285,25.937426495139338
萧山区,2024,0.44877556331100094,0.3136883249088078,0.5239839586763426,-0.03242383158933998,-0.14571672141977404,310.3888223352582,0.3726841540126022,49.37504859924778,7.265740875884816
鄞州区,2024,0.5557819886681329,0.3318423010803174,0.6197624544937791,-0.01823455684807842,-0.20015885889104698,312.09279127122943,0.5290399376818236,80.0648428008765,9.58579827786584
永嘉县,2024,0.7136129124815725,0.21671369354865455,0.7796710919566522,-0.01712908737975451,-0.2501150280482157,307.3391825321043,0.786096102799217,412.4338295658198,22.811243571472012
海宁市,2024,0.4824886817618907,0.290616026891774,0.5457791736897807,-0.022060276505853404,-0.16959217837307383,311.8302151755876,0.3860246834674703,6.567411503586704,1.9451862131528912
安吉县,2024,0.5914002017490798,0.2592391880634221,0.7270277864313025,-0.031178670676722368,-0.20594940034647308,308.41352645785184,0.5858601691383722,230.59422293466685,15.227664569718288
诸暨市,2024,0.6362657563285152,0.2784483289779962,0.7039773278992091,-0.021596123610451122,-0.21882350599432904,307.94315946068735,0.6597877939843374,170.6062770671405,14.368687018912427
磐安县,2024,0.7042893883853293,0.23583520959875404,0.7830422102600502,-0.021074316529019546,-0.24708017735484533,306.7167658294362,0.7581085561085218,578.611516625852,22.285002784225068
龙游县,2024,0.5665720685276933,0.25140065273053164,0.6642047348544091,-0.03143446857511473,-0.18646948555985432,306.6182185082737,0.5377114357698863,216.24713991961403,12.305007215590997
天台县,2024,0.6812916304847256,0.23886039150457555,0.7627395757379272,-0.018296606522215642,-0.24495044594438248,308.80570137783735,0.7400162933931166,353.6958356574181,18.119945705333595
松阳县,2024,0.7772940773647952,0.23935223728632568,0.7708418992268342,-0.013967624074136563,-0.26207033844315153,302.76794984080686,0.807399560278096,539.1807335650873,23.011304623017683
余杭区,2024,0.5613154577862538,0.2810950455971132,0.6464046440586928,-0.023356615798209593,-0.1988217695135067,309.88444843919024,0.5353222775646664,87.29337619891102,9.527764849896572
奉化区,2024,0.6603816116149718,0.27684584443953264,0.7328058133792894,-0.017582624876542784,-0.23950348060801774,309.73475021187784,0.6831030374711374,187.03050344225028,14.752463301554231
平阳县,2024,0.6326477275468022,0.2746470460740836,0.7079611232370128,-0.018911281747615076,-0.2265100883990073,309.6710162501701,0.6583220636820297,205.38602873679045,15.319390907434512
平湖市,2024,0.5245603779663424,0.3125955578588308,0.5763339271993005,-0.017626668187364438,-0.1917647070767683,312.982940176132,0.4653982993663253,5.660220387328555,2.2432618060860317
嵊州市,2024,0.5893479399191786,0.26138001836216146,0.7191159328743436,-0.026606124847199538,-0.21476300216387276,310.4914622683865,0.5681980186562414,245.21555552659882,14.935645688702827
兰溪市,2024,0.5818694020740335,0.2827925474152206,0.6675550656752248,-0.03080299689449182,-0.18844856949043906,306.056189155552,0.5379883977378445,167.38807016120163,11.31054642338298
江山市,2024,0.7025894754011933,0.2599824017199031,0.7541067590241666,-0.01670259067305437,-0.24817896802400405,307.5189585654912,0.7465751642339703,411.42907194986765,18.028117117101164
